date,Indianapolis Colts,New England Patriots
2015-01-19 02:00:48.648,438.6863,12903.2
2015-01-19 02:01:04.537,248.0642,2343.186
2015-01-19 02:01:20.319,0,2295.752
2015-01-19 02:01:36.144,0,14314.93
2015-01-19 02:01:52.826,79.16266,3896.846
2015-01-19 02:02:08.630,0,1740.249
2015-01-19 02:02:24.601,0,772.4662
2015-01-19 02:02:40.261,0,8462.149
2015-01-19 02:02:56.473,219.4287,23686.01
2015-01-19 02:03:12.313,252.7615,28420.81
2015-01-19 02:03:28.822,0,16660.31
2015-01-19 02:03:44.631,0,0
2015-01-19 02:04:00.495,15.1281,201000.3
2015-01-19 02:04:16.404,0,7542.771
2015-01-19 02:04:32.137,232.3003,8954.259
2015-01-19 02:04:47.892,0,0
2015-01-19 02:05:04.267,107.1763,14488.04
2015-01-19 02:05:20.304,11.44868,224483.9
2015-01-19 02:05:36.166,50.68837,5408.071
2015-01-19 02:05:51.891,143.0437,540.1243
2015-01-19 02:06:07.838,55.98565,7843.747
