date,New England Patriots,Seattle Seahawks
2015-02-02 01:35:06.814,43.82022,0.3173999
2015-02-02 01:35:22.822,43.18182,0.3246753
2015-02-02 01:35:38.852,42.85714,0.3284072
2015-02-02 01:35:55.196,44.44444,0.3103662
2015-02-02 01:36:11.578,44.44444,0.1966568
2015-02-02 01:36:27.344,44.75138,0.3069368
2015-02-02 01:36:43.189,47.61905,0.2506266
2015-02-02 01:36:58.954,47.91667,0.2726876
2015-02-02 01:37:14.781,47.08995,0.7936508
2015-02-02 01:37:30.653,47.61905,0.2506266
2015-02-02 01:37:46.624,46.72897,0.2049078
2015-02-02 01:38:02.569,46.2963,0.05973716
2015-02-02 01:38:18.644,46.2963,0.3503504
2015-02-02 01:38:34.941,46.52406,0.2277679
2015-02-02 01:38:50.809,46.2963,0.05973716
2015-02-02 01:39:07.469,46.23656,0.2906132
2015-02-02 01:39:23.481,46.2963,0.05973716
2015-02-02 01:39:39.496,46.2963,0.3503504
2015-02-02 01:39:55.462,46.23656,0.2906132
2015-02-02 01:40:11.544,46.2963,0.05973716
2015-02-02 01:40:27.538,45.87156,0.2193857
2015-02-02 01:40:43.484,46.23656,0.2906132
2015-02-02 01:40:59.596,46.23656,0.2906132
2015-02-02 01:41:15.790,46.23656,0.2906132
2015-02-02 01:41:32.284,45.45455,0.0993542
2015-02-02 01:41:48.501,45.35519,0.3002462
2015-02-02 01:42:04.641,45.45455,0.0993542
2015-02-02 01:42:20.569,44.75138,0.1085241
2015-02-02 01:42:36.441,44.64286,0.1984127
2015-02-02 01:42:52.580,44.64286,0.1984127
2015-02-02 01:43:10.270,45.04505,0.4021879
2015-02-02 01:43:26.111,44.75138,0.1085241
2015-02-02 01:43:42.647,42.85714,0.3284072
2015-02-02 01:43:58.941,43.18182,0.07836991
2015-02-02 01:44:15.493,43.10345,1.242983
2015-02-02 01:44:31.752,40.65041,0.3278259
2015-02-02 01:44:47.876,40.65041,0.174216
2015-02-02 01:45:04.706,45.05495,2.197802
2015-02-02 01:45:20.640,45.35519,0.3002462
2015-02-02 01:45:36.652,45.05495,1.576684
2015-02-02 01:45:57.700,44.44444,0.1966568
2015-02-02 01:46:14.362,44.13408,0.6558173
2015-02-02 01:46:30.185,41.52047,0.6920655
2015-02-02 01:46:46.060,41.32231,0.3387075
