date,Jo-Wilfried Tsonga,Stanislas Wawrinka
2014-11-21 15:29:01.429,2.941176,97.08084
2014-11-21 15:29:17.273,2.941176,98.00859
2014-11-21 15:29:41.333,2,98.03922
2014-11-21 15:29:57.138,1.549513,98.09765
2014-11-21 15:30:12.810,2.886229,98.00852
2014-11-21 15:30:29.093,2.886229,98.5803
2014-11-21 15:30:45.478,26.35318,489.5562
2014-11-21 15:31:01.205,0.7682093,99.0099
2014-11-21 15:31:17.086,0.7202371,99.0099
2014-11-21 15:31:32.825,0.529066,99.0099
2014-11-21 15:31:48.702,0.6706612,99.0099
2014-11-21 15:32:04.420,0.6449725,99.0099
2014-11-21 15:32:20.253,0.7142857,99.0099
2014-11-21 15:32:36.005,0.7142857,99.0099
2014-11-21 15:32:52.173,0.6666667,99.0099
2014-11-21 15:33:08.046,0.7142857,99.0099
2014-11-21 15:33:23.837,0.7142857,99.0099
2014-11-21 15:33:39.647,1,99.0099
2014-11-21 15:33:55.721,1,99.0099
2014-11-21 15:34:11.463,1,99.0099
2014-11-21 15:34:27.224,0.7142857,99.0099
2014-11-21 15:34:43.106,0.9074733,99.0099
2014-11-21 15:34:58.931,0.625,99.0099
2014-11-21 15:35:14.621,1,99.0099
2014-11-21 15:35:30.688,0.5,99.0099
2014-11-21 15:35:46.990,0.4,99.0099
2014-11-21 15:36:02.899,0.4,99.0099
2014-11-21 15:36:18.652,0.4,99.0099
2014-11-21 15:36:34.503,0.4,99.0099
2014-11-21 15:36:50.955,0.4,99.0099
2014-11-21 15:37:06.870,0.4,99.0099
