date,Boston,New Orleans
2015-01-13 02:32:31.297,34.54644,64.43333
2015-01-13 02:32:47.037,34.48276,65.35948
2015-01-13 02:33:02.796,34.37058,65.69511
2015-01-13 02:33:18.594,33.78378,66.16401
2015-01-13 02:33:34.560,32.85821,66.17354
2015-01-13 02:33:50.223,32.85821,65.78947
2015-01-13 02:34:06.010,33.64958,65.79417
2015-01-13 02:34:21.828,32.94152,66.41668
2015-01-13 02:34:41.268,29.85075,69.40859
2015-01-13 02:34:59.218,29.85075,71.50836
2015-01-13 02:35:15.094,29.41176,71.76915
2015-01-13 02:35:31.297,36.88302,63.46573
2015-01-13 02:35:47.101,36.76471,58.94225
2015-01-13 02:36:02.830,47.16981,57.74871
2015-01-13 02:36:18.615,47.16981,53.19149
2015-01-13 02:36:34.449,43.87154,55.87938
2015-01-13 02:36:50.230,43.87154,55.24862
2015-01-13 02:37:05.985,43.87154,55.24862
2015-01-13 02:37:22.346,43.87154,55.24862
2015-01-13 02:37:38.018,66.07781,34.24658
2015-01-13 02:37:53.855,66.53371,34.24658
2015-01-13 02:38:09.589,71.42857,34.24658
2015-01-13 02:38:25.417,72.80343,30.30303
2015-01-13 02:38:41.812,68.43885,32.17687
2015-01-13 02:38:57.796,68.43885,33.07388
2015-01-13 02:39:13.630,66.95338,33.16856
2015-01-13 02:39:29.438,66.64012,33.32521
2015-01-13 02:39:48.619,65.55951,33.35568
2015-01-13 02:40:04.658,66.26,33.33333
2015-01-13 02:40:20.398,65.85415,34.31862
2015-01-13 02:40:36.269,65.89572,34.24658
2015-01-13 02:40:51.975,65.63575,33.78378
2015-01-13 02:41:08.052,64.51061,33.78378
2015-01-13 02:41:23.812,63.69427,33.78378
2015-01-13 02:41:39.648,61.7284,38.35599
2015-01-13 02:41:55.489,61.34969,38.46154
2015-01-13 02:42:11.231,62.6126,38.67792
2015-01-13 02:42:27.028,64.43447,38.67792
2015-01-13 02:42:43.176,65.21222,34.31399
2015-01-13 02:42:58.863,63.68761,38.75969
2015-01-13 02:43:14.831,63.68761,38.75969
