date,England,France,Ireland,Italy,Scotland,Wales
2015-02-11 12:24:24.182,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 12:33:50.967,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 12:39:19.492,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 13:46:11.944,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 13:48:12.696,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 13:50:13.754,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 13:52:14.630,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 13:54:15.723,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 13:56:20.151,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 13:58:21.854,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:00:23.320,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:02:25.187,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:04:26.231,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:06:27.136,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:08:28.298,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:10:29.087,50.50505,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:12:30.004,50.63291,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:14:30.755,50.63291,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:16:32.159,50.63291,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:18:33.171,50.63291,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:20:33.863,50.63291,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:22:34.840,50.63291,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:24:36.446,50.63291,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:26:37.440,50.63291,10.52632,31.49606,0,1.111111,6.779661
2015-02-11 14:28:38.283,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 14:30:39.233,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 14:32:40.247,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 14:34:41.060,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 14:34:51.314,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 14:39:57.615,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 14:44:59.534,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 14:50:01.742,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 14:55:02.439,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 15:00:03.443,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 15:05:04.308,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 15:10:05.871,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 15:15:07.547,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 15:20:08.582,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 15:25:09.556,50.63291,10.41667,31.49606,0,1.111111,6.779661
2015-02-11 15:30:10.943,50.63291,10.41667,31.49606,0,1.111111,6.779661
