date,Denver Broncos,Indianapolis Colts
2015-01-11 23:31:36.622,49.6693,51.47787
2015-01-11 23:31:52.442,49.11169,52.15322
2015-01-11 23:32:08.870,49.85794,53.22417
2015-01-11 23:32:24.630,47.37043,54.07409
2015-01-11 23:32:40.429,48.56863,53.46527
2015-01-11 23:32:56.258,48.82082,51.47318
2015-01-11 23:33:12.236,49.18057,53.50326
2015-01-11 23:33:28.036,44.45269,56.17978
2015-01-11 23:33:44.030,44.45269,56.49718
2015-01-11 23:33:59.870,43.11727,57.8236
2015-01-11 23:34:16.302,42.56142,58.33338
2015-01-11 23:34:32.342,41.70945,57.3863
2015-01-11 23:34:48.129,45.68362,57.44802
2015-01-11 23:35:03.805,45.78382,54.57947
2015-01-11 23:35:19.815,47.31929,54.18843
2015-01-11 23:35:35.719,48.01583,51.52592
2015-01-11 23:35:51.649,51.50079,47.70356
2015-01-11 23:36:07.456,51.37227,49.50414
2015-01-11 23:36:23.224,49.52255,50.95095
2015-01-11 23:36:39.351,41.7513,50.95095
2015-01-11 23:36:55.049,38.15698,62.40662
2015-01-11 23:37:11.930,36.38195,63.48776
2015-01-11 23:37:27.685,39.18008,60.18274
2015-01-11 23:37:43.828,40,59.86236
2015-01-11 23:37:59.762,40.76865,59.35383
2015-01-11 23:38:16.213,40.79148,60.17882
2015-01-11 23:38:32.065,43.34138,57.48828
2015-01-11 23:38:47.823,43.29497,57.07177
2015-01-11 23:39:04.049,38.68088,61.48836
2015-01-11 23:39:19.874,32.25806,67.79161
2015-01-11 23:39:35.654,32.85605,67.08689
2015-01-11 23:39:51.447,32.30639,67.98502
2015-01-11 23:40:07.249,31.25,68.64754
2015-01-11 23:40:23.109,31.25,69.03648
2015-01-11 23:40:38.811,31.25,69.26811
2015-01-11 23:40:55.013,31.03332,68.98516
2015-01-11 23:41:10.836,31.74603,68.58438
2015-01-11 23:41:26.701,32.02474,68.48953
2015-01-11 23:41:42.495,32.78689,67.92495
2015-01-11 23:41:58.228,32.78689,67.47531
2015-01-11 23:42:14.029,32.78689,67.45741
2015-01-11 23:42:30.386,32.78689,67.95403
2015-01-11 23:42:46.226,32.78689,67.73149
2015-01-11 23:43:02.053,32.75461,67.77106
2015-01-11 23:43:19.726,32.78689,67.57595
2015-01-11 23:43:36.098,32.78689,67.5677
2015-01-11 23:43:51.797,32.6636,68.00987
2015-01-11 23:44:07.718,32.5733,67.60712
2015-01-11 23:44:23.403,32.30105,67.95337
2015-01-11 23:44:39.408,32.51706,68.02721
2015-01-11 23:44:55.297,31.19359,68.70085
2015-01-11 23:45:11.593,30.48349,70.31382
2015-01-11 23:45:32.762,30.08875,70.37206
2015-01-11 23:47:09.562,29.99348,70.89373
2015-01-11 23:47:25.321,39.21834,60.60389
2015-01-11 23:47:41.098,39.52103,60.36765
2015-01-11 23:47:56.810,40.65041,61.2114
2015-01-11 23:48:12.591,39.68254,60.91223
2015-01-11 23:48:28.441,38.57527,61.15071
2015-01-11 23:48:44.545,38.16794,61.72748
2015-01-11 23:49:00.214,38.26959,63.47674
2015-01-11 23:49:16.334,37.60957,63.84308
2015-01-11 23:49:32.026,38.21359,63.06131
2015-01-11 23:49:47.905,38.54378,61.9787
2015-01-11 23:50:03.597,38.55575,61.29161
2015-01-11 23:50:20.237,39.14991,61.04872
2015-01-11 23:50:36.102,34.35681,68.38204
2015-01-11 23:50:51.873,27.77778,72.06101
2015-01-11 23:51:07.611,26.76556,73.7727
2015-01-11 23:51:23.428,25.91076,74.21095
2015-01-11 23:51:39.290,27.77778,71.99142
2015-01-11 23:51:55.371,27.01498,72.33058
2015-01-11 23:52:10.990,24.8283,76.2643
2015-01-11 23:52:27.479,24.16668,76.59693
2015-01-11 23:52:43.211,24.76992,75.60235
2015-01-11 23:52:59.186,24.76992,73.47024
2015-01-11 23:53:15.394,27.52224,71.51715
2015-01-11 23:53:31.266,27.52224,70.63125
2015-01-11 23:53:47.007,27.52224,70.7063
2015-01-11 23:54:02.858,31.64095,67.62569
2015-01-11 23:54:19.045,36.49635,63.63261
2015-01-11 23:54:34.876,37.03345,63.78958
2015-01-11 23:54:50.884,35.88713,63.89946
2015-01-11 23:55:06.627,33.88125,66.41676
2015-01-11 23:55:22.744,34.03332,65.88876
2015-01-11 23:55:38.438,33.77551,66.69221
2015-01-11 23:55:54.243,33.08018,66.90384
2015-01-11 23:56:10.078,33.33333,67.27056
2015-01-11 23:56:25.876,32.16448,67.03257
2015-01-11 23:56:41.595,31.77852,66.74998
2015-01-11 23:56:57.604,31.42254,68.46231
2015-01-11 23:57:13.498,31.42254,67.98342
2015-01-11 23:57:29.319,32.26864,68.6263
2015-01-11 23:57:45.027,31.99472,68.99525
2015-01-11 23:58:01.167,33.33333,66.8399
2015-01-11 23:58:16.781,32.78689,66.85101
2015-01-11 23:58:33.257,31.77917,68.04584
2015-01-11 23:58:48.997,33.41011,66.39847
2015-01-11 23:59:04.835,33.33333,66.86961
2015-01-11 23:59:20.834,30.80269,67.83792
